"","X","f1","f2","participant","question","language","vowel","logf1","logf2"
"5516",5516,471.186007109295,1103.96226982405,79,4,"l2","o",6.15525293560886,7.00666105036902
"5517",5517,466.310967074078,1199.42026243548,80,1,"l2","o",6.14485272289022,7.08959360440151
"5518",5518,456.903229781847,1049.2139295464,80,2,"l2","o",6.12447161744739,6.95579652425457
"5519",5519,493.628975618293,1125.35385745406,80,3,"l2","o",6.2017841734985,7.02585280514037
"5520",5520,491.177828114801,1080.55949443739,80,4,"l2","o",6.19680623761141,6.98523423638147
"5521",5521,484.721417808858,1106.7854012548,81,1,"l2","o",6.18357432963835,7.00921505777772
"5522",5522,472.781477191082,1133.13278702235,81,2,"l2","o",6.15863328848664,7.03274145365084
"5523",5523,480.953333570342,1139.9999976424,81,3,"l2","o",6.17577024579478,7.03878353932047
"5524",5524,478.987020345303,1078.50176292124,81,4,"l2","o",6.17167349964357,6.98332810043264
"5525",5525,456.613875167648,1135.22606939536,82,1,"l2","o",6.12383812164899,7.0345870901658
"5526",5526,484.362769714001,1093.96531763276,82,2,"l2","o",6.18283415016613,6.99756428013274
"5527",5527,460.235184873647,1051.71356290669,82,3,"l2","o",6.13173763029287,6.9581760776173
"5528",5528,484.988004270033,1056.97865852911,82,4,"l2","o",6.18412415716776,6.96316979506008
"5529",5529,479.082683551212,1088.96540293223,83,1,"l2","o",6.17187319953146,6.99298335285275
"5530",5530,463.169337003667,1136.37279197511,83,2,"l2","o",6.13809272588898,7.03559670739766
"5531",5531,507.006431651609,1190.51403724847,83,3,"l2","o",6.22852368921409,7.0821404569103
"5532",5532,476.826227985872,1116.01805229842,83,4,"l2","o",6.16715212259787,7.01752231870507
"5533",5533,481.50976818554,1050.40986689,84,1,"l2","o",6.1769265180221,6.9569357164041
"5534",5534,478.260271156679,1127.77733459213,84,2,"l2","o",6.17015508463272,7.02800401416114
"5535",5535,499.657696783038,1060.94979518099,84,3,"l2","o",6.21392325753827,6.96691981909763
"5536",5536,476.388172370606,1063.74150850432,84,4,"l2","o",6.16623301007514,6.96954769725109
"5537",5537,458.321560610426,1063.3068510224,85,1,"l2","o",6.12757103516178,6.96913900180604
"5538",5538,474.205685856453,1036.44315230594,85,2,"l2","o",6.16164116397792,6.94355008455017
"5539",5539,466.861318022264,1148.69379038636,85,3,"l2","o",6.14603225001674,7.04638074136183
"5540",5540,487.408125867778,1107.78060238433,85,4,"l2","o",6.18910181291873,7.01011383541169
"5541",5541,462.870924996964,1077.91660729848,86,1,"l2","o",6.13744823551577,6.98278538975534
"5542",5542,459.437016180796,1034.95015923434,86,2,"l2","o",6.13000186206515,6.94210854921083
"5543",5543,485.400548339535,1078.77936197528,86,3,"l2","o",6.18497442295716,6.98358546054429
"5544",5544,488.593094428122,1083.99555995578,86,4,"l2","o",6.19153002533883,6.98840908600945
"5545",5545,463.061710007453,1050.87622761123,87,1,"l2","o",6.13786032815831,6.95737959763485
"5546",5546,491.308590709833,1095.50734246925,87,2,"l2","o",6.19707242469206,6.99897286140398
"5547",5547,488.76189600724,1119.74630180523,87,3,"l2","o",6.19187545066013,7.02085742238513
"5548",5548,490.65620262271,1058.34605775827,87,4,"l2","o",6.19574368421676,6.96446264566509
"5549",5549,475.505529681262,1094.02426922439,88,1,"l2","o",6.16437851111081,6.99761816667041
"5550",5550,464.341565893096,1134.84950837868,88,2,"l2","o",6.14062041480326,7.03425532938759
"5551",5551,478.768154924486,1065.70576696735,88,3,"l2","o",6.17121646128914,6.97139255064827
"5552",5552,467.786975698971,1112.25017189834,88,4,"l2","o",6.14801301216132,7.01414042423623
"5553",5553,464.697894421339,1148.29153252704,89,1,"l2","o",6.14138750503126,7.04603049283441
"5554",5554,468.552578155576,1081.1453071112,89,2,"l2","o",6.14964832196762,6.98577622776506
"5555",5555,478.212182381013,1075.33881785849,89,3,"l2","o",6.17005453019327,6.98039107030641
"5556",5556,469.621352866496,1107.39267698204,89,4,"l2","o",6.15192673780914,7.00976359156408
"5557",5557,484.859770171681,1167.04183348451,90,1,"l2","o",6.18385971546365,7.0622274786745
"5558",5558,478.745910386334,1064.4172556932,90,2,"l2","o",6.17116999818439,6.97018275063429
"5559",5559,472.765036958316,1063.95874185822,90,3,"l2","o",6.1585985144538,6.96975189270072
"5560",5560,470.468655191931,1087.98578712616,90,4,"l2","o",6.15372933659777,6.9920833640274
"5561",5561,498.279887016946,1101.33451855339,91,1,"l2","o",6.21116194127175,7.00427792214051
"5562",5562,457.220984147669,1103.12229515581,91,2,"l2","o",6.12516682795331,7.00589988813525
"5563",5563,487.303674819198,1042.1966821751,91,3,"l2","o",6.18888749100551,6.94908595898808
"5564",5564,475.709140654121,1140.82205798386,91,4,"l2","o",6.1648066184189,7.03950438501295
"5565",5565,467.624442130053,1186.06276522126,92,1,"l2","o",6.14766549968188,7.07839449992908
"5566",5566,480.97296844852,1152.87810988474,92,2,"l2","o",6.17581106987483,7.05001679905609
"5567",5567,480.778728223147,1077.26136200558,92,3,"l2","o",6.17540713977793,6.98217732367224
"5568",5568,473.856386075383,1084.47803982121,92,4,"l2","o",6.16090429282314,6.9888540809344
"5569",5569,476.532553749936,1027.65111062934,93,1,"l2","o",6.16653603922852,6.93503100186313
"5570",5570,487.593109367777,1109.37609032346,93,2,"l2","o",6.18948126577588,7.01155305549008
"5571",5571,459.956186833431,1066.74955373025,93,3,"l2","o",6.13113123893267,6.97237150372282
"5572",5572,492.789976945993,1081.6776844532,93,4,"l2","o",6.20008307302301,6.98626852635337
"5573",5573,463.296260611041,1166.07429429778,94,1,"l2","o",6.13836672118572,7.0613980821171
"5574",5574,481.759693428837,1124.62312244711,94,2,"l2","o",6.1774454283766,7.02520325624349
"5575",5575,473.134804655552,1041.22436865445,94,3,"l2","o",6.15938034715913,6.94815257723997
"5576",5576,494.82300634374,1122.31796207773,94,4,"l2","o",6.20420013568588,7.02315143459674
"5577",5577,483.227607999962,1144.70012862623,95,1,"l2","o",6.18048778074993,7.04289798529118
"5578",5578,475.398590603391,1076.20072229766,95,2,"l2","o",6.16415359026749,6.9811922682107
"5579",5579,483.553172385038,1124.61219216006,95,3,"l2","o",6.18116128275574,7.02519353712964
"5580",5580,474.909268707233,1060.29372748467,95,4,"l2","o",6.16312377254136,6.96630125012124
"5581",5581,454.314421784419,1115.31045268079,96,1,"l2","o",6.11878951732955,7.01688807803655
"5582",5582,481.772531394384,1155.42338768183,96,2,"l2","o",6.17747207609054,7.05222212520724
"5583",5583,474.247821397789,1145.4488452138,96,3,"l2","o",6.16173001502026,7.04355184372817
"5584",5584,484.945020001802,1079.33815247846,96,4,"l2","o",6.18403552369063,6.98410331048705
"5585",5585,481.121288992826,1095.03634998123,97,1,"l2","o",6.176119398387,6.9985428380295
"5586",5586,483.55373429128,1138.5536632341,97,2,"l2","o",6.18116244479116,7.03751401942512
"5587",5587,466.270616658981,1080.27304547417,97,3,"l2","o",6.14476618801578,6.9849691080482
"5588",5588,467.650833784869,1119.82511083799,97,4,"l2","o",6.14772193580395,7.02092780105879
"5589",5589,477.644682220086,1001.79409182217,98,1,"l2","o",6.16886711343952,6.90954776334391
"5590",5590,465.947435267036,1089.90282525111,98,2,"l2","o",6.14407282790712,6.99384382010322
"5591",5591,452.175544500731,1093.30745840079,98,3,"l2","o",6.11407047722427,6.9969627463332
"5592",5592,469.747420482306,1175.47413426098,98,4,"l2","o",6.1521951470221,7.06942686370654
"5593",5593,462.820801120061,1009.75810356834,99,1,"l2","o",6.13733994054988,6.91746607973278
"5594",5594,457.680255067059,1162.63271218671,99,2,"l2","o",6.12617080726448,7.05844229196647
"5595",5595,465.96661226199,1142.08488659832,99,3,"l2","o",6.14411398405238,7.04061071897568
"5596",5596,480.444675765587,1150.56671211818,99,4,"l2","o",6.174712082896,7.04800989312088
"5597",5597,473.074967395542,1113.43311616102,100,1,"l2","o",6.15925386936984,7.01520341858086
"5598",5598,482.5458805054,1134.7877010564,100,2,"l2","o",6.17907600538872,7.03420086489253
"5599",5599,452.27404606885,1126.78178194054,100,3,"l2","o",6.1142882927212,7.02712086790963
"5600",5600,465.57713770562,1051.40323300482,100,4,"l2","o",6.14327779234571,6.95788096333289
"5601",5601,482.351056378011,1078.85013870565,1,1,"l3","o",6.17867218167949,6.98365106655344
"5602",5602,457.757491190223,1118.74458466447,1,2,"l3","o",6.12633954866423,7.01996242905397
"5603",5603,457.091793835025,1018.54894705312,1,3,"l3","o",6.1248842325076,6.92613429249259
"5604",5604,468.86890487501,1087.40935676476,1,4,"l3","o",6.15032320885077,6.99155340938765
"5605",5605,428.611127115514,1116.84508899098,2,1,"l3","o",6.06055004424125,7.0182631045733
"5606",5606,466.716668717778,1068.36490681941,2,2,"l3","o",6.14572236844776,6.97388463421508
"5607",5607,476.993650933821,1048.94480047595,2,3,"l3","o",6.16750318038848,6.95553998592115
"5608",5608,472.02968117271,1053.94801324848,2,4,"l3","o",6.15704186744894,6.96029840459122
"5609",5609,456.56320210514,985.703250836949,3,1,"l3","o",6.12372713975112,6.89335534666428
"5610",5610,453.257386082734,1043.19737832463,3,2,"l3","o",6.1164601453273,6.95004567806017
"5611",5611,465.5982312818,1077.64210162141,3,3,"l3","o",6.14332309761663,6.98253069413753
"5612",5612,476.01262897526,1056.8479655981,3,4,"l3","o",6.1654443853401,6.96304613976149
"5613",5613,448.812101738205,1044.60183753868,4,1,"l3","o",6.10660431850227,6.95139107508421
"5614",5614,472.475594438767,1053.947598103,4,2,"l3","o",6.15798609361834,6.96029801069554
"5615",5615,488.139214205472,1027.75822637476,4,3,"l3","o",6.19060064018118,6.93513523000259
"5616",5616,460.033786565098,1089.05186343481,4,4,"l3","o",6.13129993584045,6.99306274662429
"5617",5617,465.455496387318,1114.23385097008,5,1,"l3","o",6.14301648825272,7.01592231853795
"5618",5618,451.433000959817,1132.77995250956,5,2,"l3","o",6.11242696973026,7.03243002549256
"5619",5619,468.397623224057,1028.84273454959,5,3,"l3","o",6.14931755746657,6.93618989086871
"5620",5620,443.869081570204,1104.46099768298,5,4,"l3","o",6.09552965762371,7.00711271004382
"5621",5621,494.364195863516,1070.67248131521,6,1,"l3","o",6.20327248415116,6.97604221725105
"5622",5622,471.855581861965,1077.21359792047,6,2,"l3","o",6.15667296813556,6.98213298425219
"5623",5623,471.565031548116,1068.90548403807,6,3,"l3","o",6.15605701737319,6.97439049181035
"5624",5624,445.869997037863,1039.20452195284,6,4,"l3","o",6.10002742306744,6.94621081672572
"5625",5625,479.586566623222,1135.79038571742,7,1,"l3","o",6.17292441321818,7.03508406264031
"5626",5626,492.188676518229,1033.30609503719,7,2,"l3","o",6.19886213183744,6.94051874181627
"5627",5627,491.088456765939,1056.38616579527,7,3,"l3","o",6.19662426791442,6.96260908472503
"5628",5628,450.748720283129,1087.36774472052,7,4,"l3","o",6.11091002299593,6.99151514151715
"5629",5629,445.338226039619,1086.07923728614,8,1,"l3","o",6.09883405198404,6.99032946034251
"5630",5630,470.691202626365,1174.37848819792,8,2,"l3","o",6.15420225825233,7.06849434042232
"5631",5631,476.60620799479,1067.2281186885,8,3,"l3","o",6.16669059016686,6.97282002291067
"5632",5632,459.828823406284,1107.12928547533,8,4,"l3","o",6.13085429719837,7.0095257149366
"5633",5633,483.079931344989,1121.99427113883,9,1,"l3","o",6.18018212928783,7.02286298013273
"5634",5634,470.152154065688,1114.54617817208,9,2,"l3","o",6.15305637436884,7.01620258594879
"5635",5635,457.3143958712,1193.47077379415,9,3,"l3","o",6.12537111031547,7.08462095766518
"5636",5636,475.461348660533,1063.24454343418,9,4,"l3","o",6.16428559300447,6.96908040215178
"5637",5637,468.662068021259,1066.77533318091,10,1,"l3","o",6.14988197146644,6.97239566978792
"5638",5638,427.541017754617,1128.73323541854,10,2,"l3","o",6.05805023173812,7.02885125227852
"5639",5639,472.464192203785,1062.89308855007,10,3,"l3","o",6.15796196036638,6.96874979807232
"5640",5640,486.257257228521,1142.99463545083,10,4,"l3","o",6.18673781971284,7.04140697038995
"5641",5641,483.483523933332,1136.80205804384,11,1,"l3","o",6.1810172376495,7.03597438716464
"5642",5642,465.549930358246,1088.60801290997,11,2,"l3","o",6.14321935274425,6.99265510672073
"5643",5643,472.064662997238,1096.79902477598,11,3,"l3","o",6.15711597407771,7.00015123909379
"5644",5644,470.086135884717,1097.5509721485,11,4,"l3","o",6.15291594575243,7.00083658774191
"5645",5645,440.506792187047,1119.78110766852,12,1,"l3","o",6.08792586452421,7.02088850560666
"5646",5646,484.670166364682,1045.47373334547,12,2,"l3","o",6.18346859023425,6.95222539501935
"5647",5647,464.429982964253,1019.62326367539,12,3,"l3","o",6.1408108105395,6.9271884887142
"5648",5648,482.852616661403,1082.21327660456,12,4,"l3","o",6.17971146559966,6.98676355329506
"5649",5649,475.849698485154,1052.41894877717,13,1,"l3","o",6.16510204488393,6.95884655430352
"5650",5650,475.907736411631,1091.99796076604,13,2,"l3","o",6.16522400437575,6.99576428887274
"5651",5651,448.412702691087,1085.95897220652,13,3,"l3","o",6.10571401972424,6.99021872096488
"5652",5652,454.339746830002,1093.29265864013,13,4,"l3","o",6.11884525920906,6.99694920955476
"5653",5653,474.797004420177,1101.62701648906,14,1,"l3","o",6.16288735357529,7.00454347188592
"5654",5654,491.188259711398,1175.1776895925,14,2,"l3","o",6.19682747530828,7.06917464032999
"5655",5655,445.674152565944,1070.13071667877,14,3,"l3","o",6.09958808537417,6.97553608511474
"5656",5656,467.386977242129,1109.50546007315,14,4,"l3","o",6.14715755959022,7.01166966356212
"5657",5657,474.249682785635,1135.31948189903,15,1,"l3","o",6.16173393993906,7.03466937215628
"5658",5658,467.250940510904,1101.64981473304,15,2,"l3","o",6.14686645919808,7.00456416673793
"5659",5659,454.303231076958,1077.4976724528,15,3,"l3","o",6.11876488494997,6.98239666183896
"5660",5660,473.698945346976,1146.54281320594,15,4,"l3","o",6.16057198351172,7.04450644412664
"5661",5661,456.611098674921,1083.4181039291,16,1,"l3","o",6.12383204101649,6.98787623337502
"5662",5662,443.603977800764,1126.41368443893,16,2,"l3","o",6.0949322225252,7.02679413415715
"5663",5663,467.741451287215,1077.89785830269,16,3,"l3","o",6.14791568874393,6.9827679958691
"5664",5664,482.400444212199,1138.02635548742,16,4,"l3","o",6.17877456625044,7.03705077389738
"5665",5665,473.401120687086,1038.15028559369,17,1,"l3","o",6.15994306439243,6.94519583705462
"5666",5666,482.654138067079,1099.77993692369,17,2,"l3","o",6.17930032689732,7.00286538143022
"5667",5667,462.128520592484,1086.7092544236,17,3,"l3","o",6.13584303549661,6.99090937611205
"5668",5668,447.3401801149,1078.35230415001,17,4,"l3","o",6.1033193345174,6.98318951083239
"5669",5669,480.649447565417,1079.83424207583,18,1,"l3","o",6.17513820516219,6.98456282877966
"5670",5670,456.349143924259,1061.49217392271,18,2,"l3","o",6.1232581830419,6.96743090845735
"5671",5671,440.951728017157,1059.4068651741,18,3,"l3","o",6.08893540917708,6.96546446933684
"5672",5672,451.370813784098,1079.25493739617,18,4,"l3","o",6.11228920519094,6.98402620926521
"5673",5673,493.299275891575,1058.47015898993,19,1,"l3","o",6.20111604035209,6.96457989838719
"5674",5674,499.585898779741,1064.85448558282,19,2,"l3","o",6.21377955283255,6.97059343555279
"5675",5675,466.140257355158,1104.29330996869,19,3,"l3","o",6.14448657028865,7.00696087087
"5676",5676,447.391757291352,1168.12935312248,19,4,"l3","o",6.10343462530865,7.06315890479249
"5677",5677,437.808370821311,1113.65058840755,20,1,"l3","o",6.08178130510084,7.01539871635685
"5678",5678,460.308282849681,1073.72730580586,20,2,"l3","o",6.13189644512074,6.97889133762073
"5679",5679,470.928143525117,1112.93910723964,20,3,"l3","o",6.15470552085993,7.01475963930236
"5680",5680,487.689247742954,1091.70556345216,20,4,"l3","o",6.18967841560595,6.99549648940968
"5681",5681,464.34550916697,1076.80668719434,21,1,"l3","o",6.14062890695089,6.98175516911853
"5682",5682,484.038772864195,1075.89384439347,21,2,"l3","o",6.1821650127316,6.98090707822786
"5683",5683,467.774350461346,1087.24897479681,21,3,"l3","o",6.14798602250864,6.99140590854496
"5684",5684,489.53351730393,1149.04492099596,21,4,"l3","o",6.19345293215744,7.04668637281645
"5685",5685,478.252848012139,1083.02802146947,22,1,"l3","o",6.17013956337245,6.9875161205993
"5686",5686,482.521313004075,1067.23477251455,22,2,"l3","o",6.17902509183266,6.97282625757147
"5687",5687,469.513954287921,1118.51223730725,22,3,"l3","o",6.15169801979966,7.01975472169041
"5688",5688,482.683792437356,1111.27469407875,22,4,"l3","o",6.1793617652172,7.01326300847435
"5689",5689,468.141171533797,1058.91896737047,23,1,"l3","o",6.14876989900735,6.96500382460998
"5690",5690,471.031815826569,1097.8555921357,23,2,"l3","o",6.15492564126068,7.001114094418
"5691",5691,442.315000345499,979.57452240291,23,3,"l3","o",6.09202229871362,6.88711831657617
"5692",5692,485.170504347597,1061.18882001571,23,4,"l3","o",6.18450038451225,6.96714508697977
"5693",5693,456.161735269851,1048.03942093812,24,1,"l3","o",6.1228474292387,6.95467647957252
"5694",5694,500.078928154261,1136.31949796927,24,2,"l3","o",6.21476594227272,7.03554980795062
"5695",5695,460.512408561525,1140.16088085802,24,3,"l3","o",6.13233980117712,7.03892465499122
"5696",5696,462.226163090736,1077.93516617779,24,4,"l3","o",6.1360543018002,6.98280260696808
"5697",5697,459.290004467498,1086.56052394199,25,1,"l3","o",6.12968182855955,6.99077250356791
"5698",5698,474.007679074861,1109.04212375336,25,2,"l3","o",6.16122352214372,7.01125197017577
"5699",5699,450.929576180466,1075.22317211713,25,3,"l3","o",6.11131117693403,6.98028352098487
"5700",5700,474.114569381237,1101.60083863522,25,4,"l3","o",6.16144900004386,7.00451970870248
"5701",5701,459.577910078014,1138.34114195656,26,1,"l3","o",6.13030848145576,7.03732734301155
"5702",5702,472.156798218979,1184.60777858991,26,2,"l3","o",6.15731113003596,7.07716701024872
"5703",5703,488.819761911819,1068.73252253138,26,3,"l3","o",6.1919938364833,6.97422866693024
"5704",5704,478.02507478161,1073.29305278543,26,4,"l3","o",6.16966318881771,6.97848682070535
"5705",5705,488.404735895837,1039.85077071718,27,1,"l3","o",6.19114443894596,6.94683249214477
"5706",5706,489.170991588539,1145.29208871242,27,2,"l3","o",6.19271210440263,7.0434149827682
"5707",5707,461.882417909571,1093.58289418062,27,3,"l3","o",6.13531035200018,6.99721464353596
"5708",5708,481.242544072924,1150.56598433553,27,4,"l3","o",6.1763713926465,7.04800926057791
"5709",5709,457.284319345965,980.73497563572,28,1,"l3","o",6.12530534043247,6.88830226571229
"5710",5710,456.570065397152,1095.72040256618,28,2,"l3","o",6.12374217215057,6.99916732781495
"5711",5711,469.782918992446,1106.24573588207,28,3,"l3","o",6.15227071352307,7.00872734174483
"5712",5712,458.269682284733,1027.39088310885,28,4,"l3","o",6.1274578367734,6.93477774424341
"5713",5713,460.215054029215,1075.8066841968,29,1,"l3","o",6.13169388899413,6.98082606305352
"5714",5714,466.21953487217,1160.29451206288,29,2,"l3","o",6.14465662806648,7.05642914158526
"5715",5715,457.183865851296,1107.23564776089,29,3,"l3","o",6.12508564225882,7.00962178066094
"5716",5716,488.778963718055,1092.87758151256,29,4,"l3","o",6.19191037034793,6.99656947962803
"5717",5717,464.443632008664,1157.76472836283,30,1,"l3","o",6.14084019891741,7.05424646681985
"5718",5718,464.406150652613,1128.70695518385,30,2,"l3","o",6.14075949403537,7.02882796906171
"5719",5719,473.005686937263,1023.43617546702,30,3,"l3","o",6.15910741154283,6.93092104406267
"5720",5720,451.396402619928,1054.40554515235,30,4,"l3","o",6.11234589496738,6.96073242279393
"5721",5721,461.175792442369,1108.2187268032,31,1,"l3","o",6.1337792988178,7.01050925468715
"5722",5722,483.94698681727,1159.25927576183,31,2,"l3","o",6.18197536934836,7.05553652475936
"5723",5723,471.259927426198,1127.02010293057,31,3,"l3","o",6.15540980469672,7.02733235144109
"5724",5724,484.609448532723,1050.69149219815,31,4,"l3","o",6.18334330578361,6.9572037903917
"5725",5725,477.045182999591,1105.84603740191,32,1,"l3","o",6.16761120967196,7.00836596570308
"5726",5726,462.987493954203,1017.6089650046,32,2,"l3","o",6.13770004282338,6.92521100249654
"5727",5727,466.485907955598,1097.09797649111,32,3,"l3","o",6.14522781180454,7.00042376940566
"5728",5728,445.404772928415,1117.63868447538,32,4,"l3","o",6.09898347081528,7.01897342122648
"5729",5729,465.947072620315,1101.2052143791,33,1,"l3","o",6.14407204960717,7.00416050843623
"5730",5730,472.685122681261,1085.56081515503,33,2,"l3","o",6.15842946423697,6.98985201276515
"5731",5731,479.979183749524,1097.99534057204,33,3,"l3","o",6.17374273577306,7.00124137850131
"5732",5732,451.507766439782,1100.81792328025,33,4,"l3","o",6.11259257412611,7.00380874909617
"5733",5733,487.55432344736,1117.86373653548,34,1,"l3","o",6.18940171694227,7.01917476483384
"5734",5734,503.759243904166,1120.19543388167,34,2,"l3","o",6.2220984632745,7.02125844360395
"5735",5735,474.221738355294,1142.81489414486,34,3,"l3","o",6.16167501474696,7.04124970330009
"5736",5736,473.32274411225,1120.57834018547,34,4,"l3","o",6.15977749008311,7.02160020617896
"5737",5737,464.999059864329,1072.01236664804,35,1,"l3","o",6.14203538378817,6.97729287761648
"5738",5738,452.311155703257,1084.64418351643,35,2,"l3","o",6.11437034056889,6.98900727073049
"5739",5739,476.377829774705,1046.77216000792,35,3,"l3","o",6.16621129940142,6.95346657497172
"5740",5740,488.110074610769,1139.48606903501,35,4,"l3","o",6.19054094314469,7.03833262310421
"5741",5741,474.188733106849,1104.43427595016,36,1,"l3","o",6.16160541355749,7.00708851538584
"5742",5742,454.539937760442,1148.04189094811,36,2,"l3","o",6.11928578161719,7.04581306658667
"5743",5743,461.442001522756,1040.93586041856,36,3,"l3","o",6.13435637220511,6.947875453286
"5744",5744,468.15885357673,1025.65625408973,36,4,"l3","o",6.14880766904358,6.93308793459369
"5745",5745,467.413737918656,1068.3814276582,37,1,"l3","o",6.14721481388218,6.97390009776217
"5746",5746,491.541405102249,1107.40973417383,37,2,"l3","o",6.19754617836304,7.00977899446567
"5747",5747,481.016139921897,1136.16372299483,37,3,"l3","o",6.17590082447398,7.03541271125107
"5748",5748,442.328504600032,1080.40797825787,37,4,"l3","o",6.09205282910119,6.98509400643198
"5749",5749,466.344665727272,1096.86647888909,38,1,"l3","o",6.1449249867613,7.00021273808989
"5750",5750,488.546788908075,1037.02561822067,38,2,"l3","o",6.1914352476701,6.9441119120909
"5751",5751,457.44623270791,1133.49179538359,38,3,"l3","o",6.12565935367336,7.03305823161842
"5752",5752,463.944031349551,1148.28918370079,38,4,"l3","o",6.13976392285934,7.04602844733587
"5753",5753,481.921538352907,1128.15360221761,39,1,"l3","o",6.17778131729974,7.02833759496615
"5754",5754,451.34082983201,1099.15250763017,39,2,"l3","o",6.11222277433828,7.00229471423023
"5755",5755,467.372089656884,1113.25709516735,39,3,"l3","o",6.14712570628005,7.01504531756335
"5756",5756,473.170866242556,1023.73505461774,39,4,"l3","o",6.15945656267412,6.93121303639673
"5757",5757,479.979073727884,1158.29740329339,40,1,"l3","o",6.17374250655134,7.05470645011017
"5758",5758,452.117224970469,1142.75378479182,40,2,"l3","o",6.11394149348734,7.04119622920971
"5759",5759,463.594163952159,1086.44760283084,40,3,"l3","o",6.13900952284486,6.99066857288319
"5760",5760,481.116767310421,1111.69982871706,40,4,"l3","o",6.17611000012557,7.01364550016657
"5761",5761,483.328439526447,1113.25579529195,41,1,"l3","o",6.18069642157756,7.01504414992997
"5762",5762,468.802703496589,1133.38459763778,41,2,"l3","o",6.15018200509043,7.03296365412296
"5763",5763,469.915246352981,1025.57409261859,41,3,"l3","o",6.1525523515347,6.93300782514004
"5764",5764,443.901073817376,1081.81490999331,41,4,"l3","o",6.0956017308895,6.98639538192075
"5765",5765,458.079835481389,1095.96000984091,42,1,"l3","o",6.12704348220153,6.99938597947085
"5766",5766,480.814319517513,1122.96234127563,42,2,"l3","o",6.17548116546784,7.02372542013844
"5767",5767,444.671024207739,1108.69608838114,42,3,"l3","o",6.09733473732707,7.01093990865911
"5768",5768,479.358290470279,1091.76855699547,42,4,"l3","o",6.17244831460715,6.99555418969817
"5769",5769,504.945336975374,1157.45829364562,43,1,"l3","o",6.22445017980348,7.05398175390357
"5770",5770,494.962355717483,1156.25473668998,43,2,"l3","o",6.20448171062122,7.05294138541498
"5771",5771,468.816017765125,1074.52743201285,43,3,"l3","o",6.15021040526683,6.9796362457826
"5772",5772,453.400779069402,1062.59236071428,43,4,"l3","o",6.11677645635471,6.96846682475166
"5773",5773,483.381081083584,1094.64189546834,44,1,"l3","o",6.18080533031605,6.99818255266066
"5774",5774,468.49180712965,1075.65257958602,44,2,"l3","o",6.14951861407552,6.98068280715866
"5775",5775,486.954465275441,1149.93494447119,44,3,"l3","o",6.18817061825004,7.0474606497321
"5776",5776,466.63762044884,991.591449287882,44,4,"l3","o",6.14555298310279,6.89931117697731
"5777",5777,478.355551069302,1106.9430944315,45,1,"l3","o",6.17035428667543,7.00935752617642
"5778",5778,473.124974099514,1048.9226889882,45,2,"l3","o",6.15935956944828,6.95551890595508
"5779",5779,467.874789559498,1057.53296163754,45,3,"l3","o",6.14820071644517,6.96369407983188
"5780",5780,464.792915300084,1101.93113387517,45,4,"l3","o",6.14159196295183,7.00481949581385
"5781",5781,459.714541456175,1051.30932904117,46,1,"l3","o",6.13060573480302,6.9577916463569
"5782",5782,464.144349512547,1072.76463373826,46,2,"l3","o",6.14019560193266,6.97799436510999
"5783",5783,458.721877827635,1101.39336599398,46,3,"l3","o",6.12844409575163,7.00433135356163
"5784",5784,477.922100663357,1162.87371270741,46,4,"l3","o",6.16944774988699,7.05864955909674
"5785",5785,460.49025765932,1170.26938055649,47,1,"l3","o",6.13229169946575,7.06498924108256
"5786",5786,475.33384866263,1123.78578896178,47,2,"l3","o",6.16401739644852,7.02445843307561
"5787",5787,461.830832744038,1178.46092902617,47,3,"l3","o",6.13519866113605,7.07196456868802
"5788",5788,459.70739284962,1130.22300032881,47,4,"l3","o",6.13059018458328,7.03017023766007
"5789",5789,480.497577622175,1166.92051333529,48,1,"l3","o",6.1748221870286,7.0621235180005
"5790",5790,477.77978581259,1037.06235524915,48,2,"l3","o",6.16914992720016,6.94414733684525
"5791",5791,477.892389232275,1083.45176473566,48,3,"l3","o",6.16938558001741,6.98790730197499
"5792",5792,475.3199744457,1031.17153639337,48,4,"l3","o",6.16398820765952,6.93845084883263
"5793",5793,456.177012064435,1068.20808694797,49,1,"l3","o",6.12288091854217,6.97373783850796
"5794",5794,472.322006703294,1048.60295645526,49,2,"l3","o",6.15766097057264,6.95521403956538
"5795",5795,479.598575496217,1110.81894840729,49,3,"l3","o",6.17294945295757,7.01285281363005
"5796",5796,489.29307389938,1060.57888040697,49,4,"l3","o",6.19296164307407,6.96657015163184
"5797",5797,450.839603394082,1107.65944726734,50,1,"l3","o",6.11111162966912,7.01000446200109
"5798",5798,481.053727140668,1087.55320877713,50,2,"l3","o",6.17597896270506,6.99168568937708
"5799",5799,470.370153756369,1042.13994282911,50,3,"l3","o",6.15351994592429,6.94903151543484
"5800",5800,477.690914106584,1135.00489155085,50,4,"l3","o",6.16896390013252,7.03439223964265
"5801",5801,476.641696359654,1064.75451383852,51,1,"l3","o",6.16676504795422,6.97049954813552
"5802",5802,470.25528476748,1038.75080177173,51,2,"l3","o",6.15327570632635,6.94577411803144
"5803",5803,491.159954467955,1152.04110291282,51,3,"l3","o",6.19676984758923,7.04929052023116
"5804",5804,482.43641307537,1117.77156306778,51,4,"l3","o",6.17884912572216,7.01909230642234
"5805",5805,457.49630650971,1104.13119793425,52,1,"l3","o",6.12576881148017,7.00681405848484
"5806",5806,453.992482383467,1154.45446076164,52,2,"l3","o",6.11808063927753,7.05138318302883
